product_id,name,category,price,stock
727506de-8157-434a-b3e4-35f5569d4746,Nesciunt,,456.79,244
23d6496b-f5d6-4d26-9231-683677abd3bf,Ullam,,158.21,185
de4627b2-088e-466d-beda-9bc04220d55d,Amet,,388.64,838
ea07e3fe-6e1d-4539-a093-fa7348f12c05,Nostrum,,-87.81,994
f4322a29-d1fb-4c29-b3ff-43e0c6e40576,Non,,275.24,920
de2dd765-d285-4fb5-aef6-5d1ea44e3b61,Error,Books,187.83,709
66385042-5d7c-4572-a948-5c05ad4f3769,Debitis,Home,303.22,701
beb8699f-3c17-49b0-bf87-75b56ff11e01,Illo,Clothing,319.32,224
4855c099-9973-49c6-8cad-0ce6648dd0d8,Magnam,Beauty,486.05,71
24d33496-6cd8-4f96-8799-3a4ba44dfb25,Velit,,183.13,517
c1debd44-7269-4270-8c50-985be90f7c75,A,Beauty,372.57,751
1947cc09-37a9-4370-b5de-8039f1c33fd9,Dolores,Home,473.36,716
54332683-3a2e-4b20-9e8f-9a36d63e3114,Ratione,Electronics,120.16,649
f2ac24fe-8a9b-47a4-bee4-e427abe7b7e1,Ipsa,Electronics,397.08,913
6b214bb1-599c-4cc2-9ea6-cee994367eaf,Rerum,Home,350.39,742
10be26d6-2810-4c73-a27b-15c996ee4ff3,Similique,Beauty,304.56,481
c4e07002-f5d6-4e6f-925a-97af4d1edd5b,Exercitationem,Clothing,424.25,543
cc244491-3087-4e34-9d98-4aeb43cd6e62,Aperiam,Clothing,215.48,568
af91c6fe-c8b7-4e59-bcc3-9b5a73e5ac4f,Distinctio,Home,407.27,604
6f9b0697-48a5-414a-8ed6-667e51ce06c0,Corrupti,Books,67.55,639
def5d6cc-a13b-49b7-b886-87dbbcc4e4be,Quo,Beauty,191.21,714
960f357f-92cd-4a10-b2cf-f7145d84c4f5,Minus,Books,444.1,673
d7091e4f-d171-4a27-af0e-47561ad5c259,Cum,Books,317.18,695
784bc2b4-f4b5-49c6-936b-00d12484c1a8,Voluptatibus,,97.88,149
cb33c31e-ab1b-43ba-8280-59bb7ac533fe,Sit,Electronics,198.13,241
611cff9d-7a9e-4332-8a4c-1b8f6e50de1b,Consequatur,Home,220.92,185
2727cefa-e1be-445c-a848-023d7e1ee00b,Saepe,,408.72,98
5cd68bf3-7d8c-42e2-8e42-3c0efce5e6f3,Cupiditate,Beauty,339.41,840
a61cc895-c664-44de-9cac-230982bf40fe,Vitae,,170.58,417
8498508c-3007-4627-87f9-92c6022b46f4,Occaecati,,483.85,321
c335fa8a-d702-4b01-b004-d7f23efe78d8,Deleniti,,24.58,526
f4a05939-e7bd-41d2-8496-dadb230bb378,Eaque,Beauty,348.35,388
95e3d746-8b3e-492d-880f-6909eaf5dc5c,Eveniet,Clothing,122.24,815
e43b441f-4f54-47dc-9904-0b14b2deecd4,Soluta,,-16.17,969
89e5ac67-8d20-46cb-80d0-dc835cf6e429,Aliquid,Clothing,200.96,590
fde4ea40-9297-46fb-8d76-510198b8c5d2,Pariatur,Beauty,270.86,63
8ab02464-7f37-4c3a-8220-3e00a1038c36,Molestias,Books,93.38,220
7ec5fa95-b26f-47b3-9206-47bab7ff718f,Delectus,Clothing,198.71,428
abe18da6-00b4-47a9-b68b-835ccfd562be,Consectetur,Books,321.02,777
ef957dbf-da33-49b6-b0d2-74be76f95ebb,Culpa,Clothing,249.94,793
23ab8481-3918-464b-a708-5af3d1497cc7,Eum,Beauty,395.2,960
d3bc4f05-256b-4582-b851-a5f3db0b21c6,Natus,Home,162.43,658
33714980-a4cd-4ce5-b0d3-8b777f07dfbc,Officia,Beauty,471.58,606
08a280f8-41ce-416a-a0d2-32338ec4e8b0,Omnis,Electronics,302.48,877
c762c08f-d534-4dea-811c-ca69cd707b9c,Dolorem,Electronics,229.19,302
3f912941-3788-4ba8-9f5a-6384020ff9f5,Vel,Beauty,410.31,882
5295b998-3f67-46e8-af5d-ee5584c930af,Molestias,Home,359.01,805
6cc43c0a-f4f3-4246-824a-8adcde62e8e2,Iste,Clothing,297.81,202
c1352eb5-389b-4b47-af13-6a9ef5dbaeea,Dolore,,490.77,28
b9cc363a-95f9-4c3b-a2c3-9a41f96296a0,Id,Home,411.94,180
d4bab794-d6ad-4266-b840-68f0a5f1fe14,Possimus,Beauty,226.23,586
afbecf19-f042-4285-ac2d-638f2ce5d707,Adipisci,Books,131.03,939
066c1ad2-376a-41fc-8c0c-bda0c2c4567e,Veritatis,,17.81,12
986dd813-8be0-4710-af83-bc848560ad6b,Rerum,Books,421.29,539
3aa700aa-e310-4e20-86ba-b574bcfc1778,Recusandae,Books,334.12,309
4b4cf474-92dc-4bc3-9d4d-49d9d2d6d125,At,Electronics,367.26,840
7953fddc-7bdc-4c32-9371-08e0fb9cd092,Earum,Beauty,107.15,229
deef6193-3471-4f47-a99d-279c2b9b910c,Veritatis,Electronics,379.38,956
468fa0fd-6122-4fba-8393-ca5a91db49d9,Voluptatum,Books,66.0,704
fde8a775-a258-41cf-90f3-14354aac0928,Culpa,,205.89,453
c475fead-b045-46f2-96fc-174aa822f88b,Distinctio,Beauty,289.49,150
e20706e6-2aa3-4d26-8b56-81eac70abe49,Deserunt,Books,378.51,358
13fc9124-1461-449a-b2a3-87082de6bb97,Eaque,Home,219.9,300
fcb9c852-4506-4b22-aa14-ead2bd1e9bfd,Distinctio,Books,-66.49,68
5b6aacf6-9574-4757-aa5f-3a3c4f5593c2,Alias,Clothing,277.28,727
9c1068f0-e797-450a-9ad6-b1c39affa10a,Explicabo,Clothing,309.81,812
5006b33f-a1a7-42d6-9f8d-ceaffbe0f65b,Voluptatem,Books,72.96,89
8bbbc84e-ee30-43ff-959f-0619eeccae44,At,Home,274.82,532
a422df82-a024-40f1-a339-c4bb90287946,Error,Home,302.07,618
17ea8adc-c120-49b2-8861-8d92f8ffe97c,Officiis,Clothing,41.04,211
ed077de6-f404-4f17-8e6e-62e37776863c,Enim,Beauty,212.18,705
d4e16014-c77c-42eb-966c-6df35d0493d2,Quos,Beauty,150.4,727
