update_id,product_id,timestamp,change
c2eeb08a-2b63-4938-a254-52951f160305,be18abea-57ed-43e8-ad29-6672513c591e,2025-06-07 07:51:03,-10
15d063ba-a9e9-4d79-9222-51ed86249bfd,be18abea-57ed-43e8-ad29-6672513c591e,2025-06-01 08:49:00,-10
c135beaa-0cd4-4506-a3a8-bbc2e6b4aca9,be18abea-57ed-43e8-ad29-6672513c591e,2025-06-01 15:08:59,-5
6d936556-f11d-44ac-bfb8-7e98fe2e6bd5,25b6c12d-1762-46b3-9e1c-db150766bdc8,2025-05-24 14:36:41,50
6368aa2e-4883-49f9-bd4f-16dd748ba055,25b6c12d-1762-46b3-9e1c-db150766bdc8,2025-05-20 13:59:21,-5
5bb11d1f-b092-4498-ace2-3dc110695782,86d70814-71b8-42d1-afdb-d9d4f36dd73a,2025-05-13 18:55:38,-5
19565689-40b5-492b-a566-d88032fd0462,86d70814-71b8-42d1-afdb-d9d4f36dd73a,2025-06-06 12:53:49,-5
7898f321-43af-4ca7-a9b2-d05af66e4f0f,a8be0ce2-983b-44ea-852d-bea8a16d4732,2025-05-12 17:24:48,-10
64938d67-7dd0-4021-a3a3-15421fc1a2f0,42fa58cc-454a-4765-8896-ae01aa9d2cac,2025-05-16 06:52:38,10
3c058917-2758-4bf7-b104-abe6d33fd2db,9a58a2da-47a6-4881-b01c-2177def16be5,2025-05-23 16:57:29,10
b4eae355-f5a2-40a7-a4e9-fccd25f399cc,14c4c3a1-e8c8-49be-b8b9-2c570c6a57f0,2025-05-14 07:23:23,-10
5d46e5c1-4a88-4420-a41d-09cadcf4f2f1,14c4c3a1-e8c8-49be-b8b9-2c570c6a57f0,2025-05-20 16:43:09,10
7889f179-cbbb-435f-99fd-aae6a913126b,14c4c3a1-e8c8-49be-b8b9-2c570c6a57f0,2025-05-30 15:27:36,20
db08de4e-50a6-42ba-a985-b570b6825623,6b0e17b6-f313-4950-8c88-0c1e8cf3e51b,2025-05-27 01:07:17,-5
cba7c5f7-7066-4ea1-9e78-b0744b91cb66,c14d3952-398a-4bbb-a266-a68f61204c25,2025-05-28 14:19:33,-10
a4c6e732-cd35-4aa1-95b6-8ee9b5761bf6,c14d3952-398a-4bbb-a266-a68f61204c25,2025-05-13 06:09:49,10
85418086-80e9-49b2-b92d-ab9f171da263,d6db93ed-0d07-4d34-aeb9-19741893db30,2025-05-15 03:06:25,-10
dca925ad-d59d-4761-b45f-beffc0b63652,d6db93ed-0d07-4d34-aeb9-19741893db30,2025-05-13 22:03:31,-10
c6b7a940-b20d-40fb-83cb-2bd2e677bacc,d6db93ed-0d07-4d34-aeb9-19741893db30,2025-05-18 00:31:48,10
96ae76c3-b8ea-436d-bb21-21761028ac2d,cef5616e-a03f-407f-9ac9-ce617dc9dc97,2025-05-20 13:22:51,-5
78cad73b-ab0d-477d-80d7-c12c13709513,81fad68e-c569-43c2-b549-7e30d15250ae,2025-05-26 03:36:07,10
529523a6-7382-4bce-b12d-177fb54a2e05,81fad68e-c569-43c2-b549-7e30d15250ae,2025-05-12 08:57:20,10
060ec675-c8ea-454c-aecd-43b6e5ff52b3,ecb43157-6f07-4f7a-b7e7-461a0ed4eba0,2025-06-04 16:00:37,-5
50fe600b-8cf3-4f5f-88eb-4d95a644e0ff,ecb43157-6f07-4f7a-b7e7-461a0ed4eba0,2025-05-11 03:50:38,20
df66b0e7-79c7-4184-9fc7-dd608afe7c62,ecb43157-6f07-4f7a-b7e7-461a0ed4eba0,2025-05-14 02:14:52,-10
31a39faa-6811-4687-9185-029a639a1d10,f64fdb42-dfd1-4a83-afd8-9b6ecc68a363,2025-05-30 09:00:38,50
2e548a2d-cb94-41ed-a751-e3a530fb74a7,f127277e-5b27-4ca0-a5ed-1210730995ae,2025-06-07 16:59:45,-10
9a4395b5-0cd9-405f-83d7-7b5a749c0a41,f9fcced3-add7-4a4e-9f28-4d419485dea0,2025-05-25 16:07:43,-5
487f5d9c-1c09-45bf-985d-c83f347201d9,f9fcced3-add7-4a4e-9f28-4d419485dea0,2025-05-15 14:18:40,20
d01bb756-56a4-4cd9-8ac1-0786b7fdc3da,f9fcced3-add7-4a4e-9f28-4d419485dea0,2025-05-12 19:02:46,50
c3f27b44-2ead-4108-945d-becaebdaf1a1,80505f6f-1173-4c7b-b384-37cb0b25bb43,2025-05-13 10:10:42,-5
815fcac1-53ed-4ffb-ad83-4e6638031fc7,6ad97588-5849-45c8-927e-bc17ed7a94d8,2025-05-15 03:58:49,10
0f05adc9-eb29-4c0b-830f-9a03fa529f4b,6ad97588-5849-45c8-927e-bc17ed7a94d8,2025-05-16 01:55:31,20
40ce433c-3bf4-4cd4-a26b-7eff62d1a9dc,6ad97588-5849-45c8-927e-bc17ed7a94d8,2025-06-02 03:50:13,-10
b36f135f-24e3-4726-bf81-ad58d7bd0321,e6556320-ddae-4e10-a0b3-930c3d99ea71,2025-05-10 23:49:35,-5
dc1f4f12-6ded-4af4-9541-143fc3886f87,e6556320-ddae-4e10-a0b3-930c3d99ea71,2025-06-05 08:21:51,10
1b16122e-feae-4938-85ce-af545ccb66ed,e452461c-3298-4973-b12a-5faed28f5410,2025-06-06 02:55:53,-5
9ec81e11-505f-4e56-ac15-17e8aaafc353,e452461c-3298-4973-b12a-5faed28f5410,2025-05-22 15:18:22,50
cb271d9b-4c3b-4b11-baba-0d9248a8e8d5,83803edd-8583-4dda-b4d2-8f98deb79f11,2025-05-18 23:19:20,10
12eda3be-cdb8-4a48-bea6-d111ebeb6ccf,83803edd-8583-4dda-b4d2-8f98deb79f11,2025-05-19 06:40:31,-10
4dec0cd1-e174-4195-93ee-8c02efc2fd17,83803edd-8583-4dda-b4d2-8f98deb79f11,2025-06-04 18:44:44,-5
bb95fac1-1021-458e-88ef-97cf17e77291,5675afd4-ce3d-4d00-8d7e-ab0f6bc04380,2025-06-04 02:42:05,-5
639847a4-be61-4faa-b5e3-1b3b7fdbe540,af6b1a38-f4b8-4c9b-b10a-cd39ae3e7a07,2025-05-22 22:30:23,50
1c8083e1-b427-4e2d-abe3-ee083a5cf1ed,af6b1a38-f4b8-4c9b-b10a-cd39ae3e7a07,2025-06-07 13:02:07,-5
f2c9825a-93da-4e8a-bf19-ebecfd439e06,af6b1a38-f4b8-4c9b-b10a-cd39ae3e7a07,2025-05-18 16:05:13,20
95f6f681-3304-419a-b806-223c7b6f9830,76b706dc-8d8a-4a1c-bae1-e6107f5210ec,2025-05-30 11:47:21,50
c2b7be1b-fd95-4f1c-a72c-ad9a27921e2a,05efe37a-1763-4aee-92f3-f2dfdae09186,2025-06-06 04:40:44,10
b5304312-4aef-43ef-a772-7b3230f2c182,05efe37a-1763-4aee-92f3-f2dfdae09186,2025-06-04 14:59:29,50
2e43ea97-535f-4b8d-8883-d1a789693b49,05efe37a-1763-4aee-92f3-f2dfdae09186,2025-05-21 08:33:49,10
61a6b43e-27de-43c2-a20f-6a04c640cc88,aa5e0f31-f510-4c88-8c37-0e9c60aa4443,2025-05-28 21:22:31,50
7d5a42db-95de-495a-b15d-ec363a2b8d97,cc844ccb-760e-4cc0-ba44-90ecb3d611e4,2025-06-03 07:25:36,-10
63091426-e648-45a0-b60c-c2d837ce44f8,cc844ccb-760e-4cc0-ba44-90ecb3d611e4,2025-05-10 18:22:52,10
729c482a-eee0-4feb-b9a0-fb4f46a77169,cc844ccb-760e-4cc0-ba44-90ecb3d611e4,2025-05-11 07:03:00,10
acdefe8f-9840-4132-91d7-d1f1b2bb1629,02db49a0-e444-4852-ace6-bdd4cc8736fc,2025-05-24 10:35:55,20
2f778144-0e72-43a9-8095-08030a3809c5,8194e766-2b5d-49bf-8ee7-f62e17f4404d,2025-05-18 09:07:13,50
6a2a9b58-8d3b-44da-a12a-048814b93b0a,1b699cf4-71f2-4833-9645-29e556b9ad3a,2025-06-05 21:01:57,-10
3309bf88-ab57-4f19-8345-5f48cc2db24f,1b699cf4-71f2-4833-9645-29e556b9ad3a,2025-05-30 15:44:30,20
d3de2e4d-e422-46e1-bb2c-e309230ba4ca,ee3bba77-6274-4f3f-856e-7f37ca6d3e7f,2025-05-23 03:39:37,10
4e02e42c-75f8-407f-8b8f-267f28bee18d,5da9a7db-2bd2-448f-af8c-87e53c23d3e3,2025-05-21 21:24:20,-10
